오퍼레이션 번호,오퍼레이션명(국문),항목명(영문),항목명(국문),항목크기,항목구분,샘플데이터,항목설명
14,나라장터검색조건에 의한 입찰공고물품조회,cmmnSpldmdMethdNm,공동수급방식명,100,0,공동수급불허," 공동수급이라 함은 구성원을 2인 이상으로 하여 수급인이 해당계약을 공동으로 수행하기 위하여 잠정적으로 결성한 실체를 의미하며 공동수급체가도급을 받아 이행하는 방식을 구분하는 명임 "
14,나라장터검색조건에 의한 입찰공고물품조회,stdNtceDocUrl,표준공고서URL,256,0,추후제공예정,공고의 표준공고문URL
14,나라장터검색조건에 의한 입찰공고물품조회,brffcBidprcPermsnYn,지사투찰허용여부,1,0,N,지역제한 공고에 한해서 지사 투찰을 허용할지 여부. 투찰제어시 사용(Y/N)
14,나라장터검색조건에 의한 입찰공고물품조회,dsgntCmptYn,지명경쟁여부,1,0,N," 공고의 지명경쟁여부(Y/N)"
14,나라장터검색조건에 의한 입찰공고물품조회,rsrvtnPrceReMkngMthdNm,예비가격재작성방법명,50,0,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,공고의 예비가격재작성방법명
14,나라장터검색조건에 의한 입찰공고물품조회,arsltApplDocRcptMthdNm,실적신청서접수방법명,50,0,전자문서,공고의 실적신청서접수방법명
14,나라장터검색조건에 의한 입찰공고물품조회,arsltApplDocRcptDt,실적신청서접수일시,19,0,2002-09-13 09:00:00,실적심사신청서 접수마감일시 “YYYY-MM-DD HH:MM:SS”
14,나라장터검색조건에 의한 입찰공고물품조회,orderPlanUntyNo,발주계획통합번호,35,0,1-1-2016-7240103-000025,업무구분코드(1)-업무유형코드(3)-발주년도(4)-기관코드(7)-발주계획순번(6) 로 구성됨
14,나라장터검색조건에 의한 입찰공고물품조회,sucsfbidLwltRate,낙찰하한율,22,0,87.745," 개찰시 사용하는 낙찰하한율(%)"
14,나라장터검색조건에 의한 입찰공고물품조회,rgstDt,등록일시,19,1,2002-09-18 10:00:00," 공고의 등록일시 “YYYY-MM-DD HH:MM:SS”"
14,나라장터검색조건에 의한 입찰공고물품조회,bfSpecRgstNo,사전규격등록번호,10,0,338609,사전규격등록번호
14,나라장터검색조건에 의한 입찰공고물품조회,infoBizYn,정보화사업여부,1,0,Y,"정보화사업여부 Y/N"
14,나라장터검색조건에 의한 입찰공고물품조회,sucsfbidMthdCd,낙찰방법코드,9,0,낙030005,낙찰방법명에 대한 코드 (한글 1자리 + 숫자 6자리)
14,나라장터검색조건에 의한 입찰공고물품조회,sucsfbidMthdNm,낙찰방법명,200,0,협상에 의한 낙찰자 결정,낙찰자를 결정하는 방법
14,나라장터검색조건에 의한 입찰공고물품조회,chgDt,변경일시,19,0,2016-05-02 12:14:58,공고의 변경일시 “YYYY-MM-DD HH:MM:SS”
14,나라장터검색조건에 의한 입찰공고물품조회,dminsttOfclEmailAdrs,수요기관담당자이메일주소,100,0,nskk22@kywa.or.kr,수요기관 담당자의 이메일주소
14,나라장터검색조건에 의한 입찰공고물품조회,indstrytyLmtYn,업종제한여부,1,0,Y,"해당 공고 입찰 시 업종(면허)제한을 두는지의 여부 예시)Y"
14,나라장터검색조건에 의한 입찰공고물품조회,chgNtceRsn,변경공고사유,4000,0,입찰기간 부족,"공고종류명(공고의 공고상태명) 이 변경일 경우  변경공고사유 , 취소일 경우 취소공고사유
(연계공고건는 제외)"
14,나라장터검색조건에 의한 입찰공고물품조회,rbidOpengDt,재입찰개찰일시,19,0,2016-05-10 11:00:00,"공고종류명이 ‘재입찰’ 일 경우 재입찰공고의 개찰을 수행할 수 있는 시작일시 “YYYY-MM-DD HH:MM:SS”"
14,나라장터검색조건에 의한 입찰공고물품조회,VAT,부가가치세,25,0,0,부가가치세
14,나라장터검색조건에 의한 입찰공고물품조회,indutyVAT,주공종부가가치세,25,0,0,주공종부가가치세
15,입찰공고목록 정보에 대한 면허제한정보조회,resultCode,결과코드,2,1,00,결과코드
15,입찰공고목록 정보에 대한 면허제한정보조회,resultMsg,결과메세지,50,1,정상.,결과메세지
15,입찰공고목록 정보에 대한 면허제한정보조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
15,입찰공고목록 정보에 대한 면허제한정보조회,pageNo,페이지 번호,4,1,1,페이지 번호
15,입찰공고목록 정보에 대한 면허제한정보조회,totalCount,데이터 총 개수,4,1,17,데이터 총개수
15,입찰공고목록 정보에 대한 면허제한정보조회,bidNtceNo,입찰공고번호,40,1,20160100070,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
15,입찰공고목록 정보에 대한 면허제한정보조회,bidNtceOrd,입찰공고차수,3,01,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수 
15,입찰공고목록 정보에 대한 면허제한정보조회,lmtGrpNo,제한그룹번호,3,0,1,제한면허의 제한그룹번호 
15,입찰공고목록 정보에 대한 면허제한정보조회,lmtSno,제한순번,6,0,1,제한면허의 제한순번
15,입찰공고목록 정보에 대한 면허제한정보조회,lcnsLmtNm,면허제한명,200,0,폐기물수집.운반업(의료폐기물)/6727,면허제한코드/면허제한명 
15,입찰공고목록 정보에 대한 면허제한정보조회,permsnIndstrytyList,허용업종목록,4000,0..n,"[폐기물종합처분업/1143],[폐기물중간처분업(의료폐기물)/1255],[폐기물중간재활용업(의료폐기물)/6776],[폐기물최종재활용업(의료폐기물)/6784],[폐기물종합재활용업(의료폐기물)/6792]","공고의 제한되는 면허에서 허용되는 업종 전체 목록 [허용업종명1/허용업종코드1],[허용업종명2/허용업종코드2]"
15,입찰공고목록 정보에 대한 면허제한정보조회,rgstDt,등록일시,19,1,2016-01-04 08:59:08,등록일시(통합입찰공고의 등록일시) 
15,입찰공고목록 정보에 대한 면허제한정보조회,bsnsDivNm,업무구분명,30,0,공사,"입찰업무를 구분하는 명으로 물품, 용역, 공사, 외자로 구분함"
15,입찰공고목록 정보에 대한 면허제한정보조회,indstrytyMfrcFldList,주력업종분야목록,4000,0,"[1^포장공사^보링.그라우팅.파일공사],[2^토공사]","면허제한 업종의 주력분야 목록.[주력분야제한그룹순번^주력업종명1^주력업종명2^주력업종명3],[주력분야제한그룹순번^주력업종명1^주력업종명3]. 나라장터 화면에서 '와'는 '^'로 구분하여 표기하고 '또는'은 대괄호[]로 구분"
16,입찰공고목록 정보에 대한 참가가능지역정보조회,resultCode,결과코드,2,1,00,결과코드
16,입찰공고목록 정보에 대한 참가가능지역정보조회,resultMsg,결과메세지,50,1,정상.,결과메세지
16,입찰공고목록 정보에 대한 참가가능지역정보조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
16,입찰공고목록 정보에 대한 참가가능지역정보조회,pageNo,페이지 번호,4,1,1,페이지 번호
16,입찰공고목록 정보에 대한 참가가능지역정보조회,totalCount,데이터 총 개수,4,1,17,데이터 총개수
16,입찰공고목록 정보에 대한 참가가능지역정보조회,bidNtceNo,입찰공고번호,40,1,20161000102,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
16,입찰공고목록 정보에 대한 참가가능지역정보조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수 
16,입찰공고목록 정보에 대한 참가가능지역정보조회,lmtSno,제한순번,6,0,1,참가가능지역의 제한순번
16,입찰공고목록 정보에 대한 참가가능지역정보조회,prtcptPsblRgnNm,참가가능지역명,100,0,제주특별자치도,참가가능지역의 명 
16,입찰공고목록 정보에 대한 참가가능지역정보조회,rgstDt,등록일시,19,1,2016-10-03 12:01:39,등록일시(통합입찰공고의 등록일시) 
16,입찰공고목록 정보에 대한 참가가능지역정보조회,bsnsDivNm,업무구분명,30,0,공사,"입찰업무를 구분하는 명으로 물품, 용역, 공사, 외자로 구분함"
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,resultCode,결과코드,2,1,00,결과코드
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,resultMsg,결과메세지,50,1,정상.,결과메세지
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,pageNo,페이지 번호,4,1,1,페이지 번호
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,totalCount,데이터 총 개수,4,1,17,데이터 총개수
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,bidNtceNo,입찰공고번호,40,1,20160210049,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,bidClsfcNo,입찰분류번호,5,1,1,입찰공고의 입찰분류번호
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,prdctSno,물품순번,6,1,1,입찰공고의 물품순번
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,dminsttCd,수요기관코드,7,0,7010205,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,dminsttNm,수요기관명,200,0,서울특별시교육청 신광여자고등학교,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,prdctClsfcNo,물품분류번호,8,0,50111598,품명에 대한 분류번호로서 8자리로 표시
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,prdctClsfcNoNm,품명,200,0,생고기또는생새고기류,물품분류번호 8자리에 대한 한글명
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,dtilPrdctClsfcNo,세부품명번호,10,0,5011159801,품명에 대한 분류번호로서 10자리로 표시
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,dtilPrdctClsfcNoNm,세부품명,200,0,식육류,세부품명번호 10자리에 대한 한글명
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,prdctSpecNm,물품규격명,200,0,현품설명서 참조,물품의 규격명
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,qty,수량,18,0,1,물품의 수량
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,unit,단위,30,0,개,물품의 단위
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,uprc,단가,18,0,200000000,"물품의 단가(원화, 원)"
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,dlvrTmlmtDt,납품기한일시,19,0,2016-03-31 00:00:00,물품의 납품기한일시 “YYYY-MM-DD HH:MM:SS”
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,dlvrDaynum,납품일수,5,0,25,물품의 납품일수
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,dlvrPlce,납품장소,256,0,신광여고 급식실,물품의 납품장소
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,dlvryCndtnNm,인도조건명,100,0,현장설치도,물품의 인도조건명
17,입찰공고목록 정보에 대한 물품 구매대상물품조회,ntceNticeDt,공고게시일시,19,1,2016-02-11 14:48:09,공고게시일시 “YYYY-MM-DD HH:MM:SS”
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,resultCode,결과코드,2,1,00,결과코드
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,resultMsg,결과메세지,50,1,정상.,결과메세지
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,pageNo,페이지 번호,4,1,1,페이지 번호
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,totalCount,데이터 총 개수,4,1,17,데이터 총개수
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,bidNtceNo,입찰공고번호,40,1,20160100025,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,bidClsfcNo,입찰분류번호,5,1,1,입찰공고의 입찰분류번호
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,prdctSno,물품순번,6,1,1,입찰공고의 물품순번
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,dminsttCd,수요기관코드,7,0,7008069,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,dminsttNm,수요기관명,200,0,서울과학기술대학교,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,prdctClsfcNo,물품분류번호,8,0,86111598,품명에 대한 분류번호로서 8자리로 표시
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,prdctClsfcNoNm,품명,200,0,디지털콘텐츠개발서비스,물품분류번호 8자리에 대한 한글명
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,dtilPrdctClsfcNo,세부품명번호,10,0,8111189901,품명에 대한 분류번호로서 10자리로 표시
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,dtilPrdctClsfcNoNm,세부품명,200,0,디지털콘텐츠개발서비스,세부품명번호 10자리에 대한 한글명
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,prdctSpecNm,물품규격명,200,0,"디지털콘텐츠개발서비스, 수요기관규격",물품의 규격명
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,qty,수량,18,0,1,물품의 수량
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,unit,단위,30,0,식,물품의 단위
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,uprc,단가,18,0,136000000,물품의 단가
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,dlvrTmlmtDt,납품기한일시,19,0,2018-12-31 12:00:00,물품의 납품기한일시 “YYYY-MM-DD HH:MM:SS”
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,dlvrDaynum,납품일수,5,0,30,물품의 납품일수
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,dlvrPlce,납품장소,256,0,서울과학기술대학교 교수학습개발센터,물품의 납품장소
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,dlvryCndtnNm,인도조건명,100,0,과업내역에 따름,물품의 인도조건명
18,입찰공고목록 정보에 대한 용역 구매대상물품조회,ntceNticeDt,공고게시일시,19,1,2016-02-11 14:48:09,공고게시일시 “YYYY-MM-DD HH:MM:SS”
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,resultCode,결과코드,2,1,00,결과코드
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,resultMsg,결과메세지,50,1,정상.,결과메세지
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,pageNo,페이지 번호,4,1,1,페이지 번호
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,bidNtceNo,입찰공고번호,40,1,20210100479,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,sftyMngcst,산업안전보건관리비,17,0,846677,"산업안전보건관리비 (원화,원)"
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,sftyChckMngcst,안전관리비,17,0,0,"안전관리비 (원화,원)"
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,rtrfundNon,퇴직공제부금비,17,0,0,"퇴직공제부금비(원화,원)"
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,mrfnHealthInsrprm,국민건강보험료,18,0,741800,"국민건강보험료(원화,원)"
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,npnInsrprm,국민연금보험료,18,0,1000930,"국민연금보험료(원화,원)"
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,odsnLngtrmrcprInsrprm,노인장기요양보험료,18,0,76034,"노인장기요양보험료(원화,원)"
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,qltyMngcst,품질관리비,22,0,0,"건설공사의 시설물 안전 및 유지관리에 관한 품질시험비(품질시험에 필요한 재료비, 노무비, 경비)와 품질관리활동비(품질시험비 외 품질관리활동에 필요한 비용)에 소요되는 비용"
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,qltyMngcstAObjYn,품질관리비A적용대상여부,1,1,N,품질관리비가 A값의 합산에 포함히 되는지 적용여부
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,prearngPrceDcsnMthdNm,예정가격결정방법명,20,0,복수예가,예정가격의 결정을 위해 복수예정가격방식으로 산정하는지 단일 예정가격으로 산정하는지를 구분하는 명
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,ntceNticeDt,공고게시일시,19,1,2021-01-04 18:41,공고게시일시 “YYYY-MM-DD HH:MM:SS”
19,입찰공고목록 정보에 대한 외자 구매대상물품조회,bidPrceCalclAOpenDt,입찰가격산식A공개일시,19,1,2021-01-04 18:42,입찰가격산식 A 값공개일시 “YYYY-MM-DD HH:MM:SS”
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,resultCode,결과코드,2,1,00,결과코드
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,resultMsg,결과메세지,50,1,정상.,결과메세지
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,pageNo,페이지 번호,4,1,1,페이지 번호
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,bidNtceNo,입찰공고번호,40,1,20170621410,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,bidNtceOrd,입찰공고차수,3,1,001,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,atchSno,첨부순번,7,0,7,공고의 e발주 첨부파일 순번
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,eorderDocDivNm,e발주문서구분명,50,0,제안요청서,공고의 e발주 첨부파일 문서구분
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,eorderAtchFileNm,e발주첨부파일명,200,0,붙임_제안요청서(수정본).hwp,공고의 e발주 첨부 파일명
20,입찰공고목록 정보에 대한 e발주 첨부파일정보조회,eorderAtchFileUrl,e발주첨부파일URL,800,0,추후제공예정,공고의 e발주 첨부파일 URL
21,입찰공고목록 정보에 대한 기타공고조회,resultCode,결과코드,2,1,00,결과코드
21,입찰공고목록 정보에 대한 기타공고조회,resultMsg,결과메세지,50,1,정상,결과메세지
21,입찰공고목록 정보에 대한 기타공고조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
21,입찰공고목록 정보에 대한 기타공고조회,pageNo,페이지 번호,4,1,1,페이지 번호
21,입찰공고목록 정보에 대한 기타공고조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
21,입찰공고목록 정보에 대한 기타공고조회,bidNtceNo,입찰공고번호,40,1,2018031901,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
21,입찰공고목록 정보에 대한 기타공고조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
21,입찰공고목록 정보에 대한 기타공고조회,rgstTyNm,등록유형명,100,1,나라장터 기타 공고건,"입찰공고가 ""조달청 또는 나라장터 자체 공고건"",""'나라장터 기타 공고건"""
21,입찰공고목록 정보에 대한 기타공고조회,ntceKindNm,공고종류명,100,0,일반,"공고의 공고상태명으로 일반, 변경, 취소, 재입찰, 연기, 긴급, 갱신, 긴급갱신 구분"
21,입찰공고목록 정보에 대한 기타공고조회,bidNtceDt,입찰공고일시,19,0,2018/03/19 14:51,입찰공고서를 공고한 일시 “YYYY-MM-DD HH:MM:SS”
21,입찰공고목록 정보에 대한 기타공고조회,refNo,참조번호,105,0,학생지원팀-44,조달청 입찰공고의 경우 참조공고번호는 자체 전자조달시스템에서 관리하는 공고번호를 의미하며 자체전자조달시스템의 경우 참조공고번호는 나라장터(G2B) 입찰공고번호를 의미함
21,입찰공고목록 정보에 대한 기타공고조회,bidNtceNm,입찰공고명,100,1,학교경영자배상책임상해보험 업체 선정 재공고입찰,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
21,입찰공고목록 정보에 대한 기타공고조회,ntceInsttCd,공고기관코드,7,0,C518002,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 공고기관 코드가 표기됨
21,입찰공고목록 정보에 대한 기타공고조회,ntceInsttNm,공고기관명,200,1,건국대학교 GLOCAL(글로컬)캠퍼스,수요기관의 의뢰를 받아 공고하는 기관의 명
21,입찰공고목록 정보에 대한 기타공고조회,dminsttNm,수요기관명,200,0,건국대학교 GLOCAL(글로컬)캠퍼스,계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
21,입찰공고목록 정보에 대한 기타공고조회,bidMethdNm,입찰방식명,200,1,직찰,"공고의 입찰방식명 직찰 전자입찰,전자입찰/직찰,전자/직찰/우편/상시,직찰/우편/상시,우편/상시,전자시담,복수견적(역경매),직찰/우편,전자시담(다자간)"
21,입찰공고목록 정보에 대한 기타공고조회,cntrctCnclsMthdNm,계약체결방법명,200,1,제한경쟁,"계약체결의 방법을 구분하는 명 *일반경쟁계약은 계약 대상 물품의 규격 및 시방서와 계약조건 등을 널리 공고하여 일정한 자격을 가진 불특정 다수인의 입찰희망자를 모두 경쟁 입찰하는 계약방법 *제한경쟁계약은 일반·지명경쟁계약제도의 단점을 보완하기 위해 실적제한, 기술보유제한, 특정물품제한, 지역제한 등을 두는 계약방법 *지명경쟁계약은 계약상대자의 신용과 실적 등에 있어 적당하다고 인정하는 특정 다수의 경쟁 참가자를 지명하여 계약 상대방을 결정하는 계약방법 *수의계약은 계약상대자를 결정함에 있어 경쟁방법에 의하지 않고 특정인을 선정하여 계약하는 계약방법"
21,입찰공고목록 정보에 대한 기타공고조회,bidBeginDt,입찰개시일시,19,0,2018/03/27 14:30,입찰서의 제출을 개시하는 일시 “YYYY-MM-DD HH:MM:SS”
21,입찰공고목록 정보에 대한 기타공고조회,bidClseDt,입찰마감일시,19,0,2018/03/27 14:30,입찰서의 제출을 마감하는 일시 “YYYY-MM-DD HH:MM:SS”
21,입찰공고목록 정보에 대한 기타공고조회,opengDt,개찰일시,19,0,2018/03/27 14:30,"집행관이 개찰을 수행할 수 있는 시작일시이며 개찰일시 이후에 개찰이 가능함 실제 개찰을 수행한 시간을 의미하지 않음 “YYYY-MM-DD HH:MM:SS”"
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecDocUrl1,공고규격서URL1,800,0,추후제공예정,공고의 공고규격서URL
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecDocUrl2,공고규격서URL2,800,0,추후제공예정,공고의 공고규격서URL
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecDocUrl3,공고규격서URL3,800,0,추후제공예정,공고의 공고규격서URL
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecDocUrl4,공고규격서URL4,800,0,추후제공예정,공고의 공고규격서URL
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecDocUrl5,공고규격서URL5,800,0,추후제공예정,공고의 공고규격서URL
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecFileNm1,공고규격파일명1,256,0,2018033042000_입찰공고문.hwp,공고의 공고규격파일명
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecFileNm2,공고규격파일명2,256,0,2018033042000_입찰공고문.hwp,공고의 공고규격파일명
