오퍼레이션 번호,오퍼레이션명(국문),항목명(영문),항목명(국문),항목크기,항목구분,샘플데이터,항목설명
14,나라장터검색조건에 의한 계약현황 용역조회,cntrctCnclsMthdNm,계약체결방법명,30,0,일반경쟁,"계약체결의 방법을 구분하는 명 *일반경쟁계약은 계약 대상 물품의 규격 및 시방서와 계약조건 등을 널리 공고하여 일정한 자격을 가진 불특정 다수인의 입찰희망자를 모두 경쟁 입찰하는 계약방법 *제한경쟁계약은 일반·지명경쟁계약제도의 단점을 보완하기 위해 실적제한, 기술보유제한, 특정물품제한, 지역제한 등을 두는 계약방법 *지명경쟁계약은 계약상대자의 신용과 실적 등에 있어 적당하다고 인정하는 특정 다수의 경쟁 참가자를 지명하여 계약 상대방을 결정하는 계약방법 *수의계약은 계약상대자를 결정함에 있어 경쟁방법에 하지 않고 특정인을 선정하여 계약하는 계약방법"
14,나라장터검색조건에 의한 계약현황 용역조회,rgstDt,등록일시,19,1,2016-10-09 12:00:00,"등록일시 ""YYYY-MM-DD HH:MM:SS"""
14,나라장터검색조건에 의한 계약현황 용역조회,chgDt,변경일시,19,0,2016-10-09 12:00:00,"변경일시 ""YYYY-MM-DD HH:MM:SS"""
14,나라장터검색조건에 의한 계약현황 용역조회,dfrcmpnstRt,지체상금율,8,0,15.5,계약의 지체상금율(%)
14,나라장터검색조건에 의한 계약현황 용역조회,wbgnDate,착수일자,10,0,2016-10-09,계약의 착수일자 ”YYYY-MM-DD”
14,나라장터검색조건에 의한 계약현황 용역조회,thtmScmpltDate,금차완수일자,10,0,2016-10-09,계약의 금차완수일자 ”YYYY-MM-DD”
14,나라장터검색조건에 의한 계약현황 용역조회,ttalScmpltDate,총완수일자,10,0,2016-10-09,계약의 총완수일자 ”YYYY-MM-DD”
14,나라장터검색조건에 의한 계약현황 용역조회,pubPrcrmntLrgclsfcNm ,공공조달대분류명,100,0,ICT 서비스,나라장터에서의 사업분류체계의 공공조달분류번호의 대분류에 해당되는 명
14,나라장터검색조건에 의한 계약현황 용역조회,pubPrcrmntMidclsfcNm,공공조달중분류명,100,0,SW 및 시스템 개발,나라장터에서의 사업분류체계의 공공조달분류번호의 중분류에 해당되는 명
14,나라장터검색조건에 의한 계약현황 용역조회,pubPrcrmntClsfcNo,공공조달분류번호,10,0,81111599,나라장터에서의 사업분류체계의 공공조달분류번호
14,나라장터검색조건에 의한 계약현황 용역조회,pubPrcrmntClsfcNm,공공조달분류명,100,0,정보시스템개발서비스,나라장터에서의 사업분류체계의 공공조달분류번호명
14,나라장터검색조건에 의한 계약현황 용역조회,cntrctDate,계약일자,10,0,2016-05-02,계약일자
14,나라장터검색조건에 의한 계약현황 용역조회,infoBizYn,정보화사업여부,1,0,Y,"정보화사업여부
Y/N"
15,계약현황에 대한 용역변경이력조회,resultCode,결과코드,2,1,00,결과코드
15,계약현황에 대한 용역변경이력조회,resultMsg,결과메세지,50,1,정상,결과메세지
15,계약현황에 대한 용역변경이력조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
15,계약현황에 대한 용역변경이력조회,pageNo,페이지 번호,4,1,1,페이지 번호
15,계약현황에 대한 용역변경이력조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
15,계약현황에 대한 용역변경이력조회,untyCntrctNo,통합계약번호,13,1,2016070113289,연계 데이터 입력시 등록되는 계약번호로 계약현황 데이터의 식별자
15,계약현황에 대한 용역변경이력조회,bsnsDivNm,업무구분명,30,1,일반용역,"입찰업무를 구분하는 명으로 물품, 일반용역, 기술용역, 공사, 외자로 구분함"
15,계약현황에 대한 용역변경이력조회,dcsnCntrctNo,확정계약번호,35,0,12168187400,"(a) 공사, 기술용역, 외자
중앙 : 계약번호(8)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수
(b) 물품 , 일반용역
중앙 : 계약번호(9)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2)

차세대 나라장터 계약번호체계 개편
- 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
* 테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호)
** 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001 "
15,계약현황에 대한 용역변경이력조회,cntrctRefNo,계약참조번호,35,0,12168187400,"(a) 공사, 기술용역
중앙 : 조달요청번호
자체 : 계약번호(11)+ 계약수정차수(2)
(b) 물품, 일반용역
중앙 : 계약번호(9)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2)
(c) 외자
중앙 : 계약번호(8)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2) 

차세대 나라장터 계약번호체계 개편
- 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
* 테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호)
** 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001 "
15,계약현황에 대한 용역변경이력조회,cntrctNm,계약명,100,0,환경마크 대상제품 시장분석 및 효용성 평가분석 연구용역,공사명 또는 사업명이라고도 하며 계약내용을 요약한 이름
15,계약현황에 대한 용역변경이력조회,cmmnCntrctYn,공동계약여부,1,0,N,공동계약의 경우 공사/제조 기타의 계약에 있어서 필요하다고 인정할 때 계약 상대자를 2인 이상과 체결하는 계약이며 단독계약은 계약상대자를 1인으로 하는 통상적인 계약을 미함.(Y/N)
15,계약현황에 대한 용역변경이력조회,lngtrmCtnuDivNm,장기계속구분명,30,0,신규,"계약이행에 수년을 요하는 계약을 장기계속계약이라 하며 해당 계약이 신규계약인지 장기계속계약,  계속비계약, 기타계약 인지를 구분하는 명 "
15,계약현황에 대한 용역변경이력조회,cntrctCnclsDate,계약체결일자,10,0,2016-08-03,계약이 성립된 체결일자 ”YYYY-MM-DD”
15,계약현황에 대한 용역변경이력조회,cntrctPrd,계약기간,70,0,20161101,계약의 효력이 있는 기간
15,계약현황에 대한 용역변경이력조회,baseLawNm,근거법률명,1200,0,국가계약법(002조 01항 01호 0-목),계약의 근거법률명
15,계약현황에 대한 용역변경이력조회,totCntrctAmt,총계약금액,25,0,0,"장기계속계약의 경우에만 발생되며 장기계속계약 전체 계약금액(총부기금액) 을 의미함(원화,원)"
15,계약현황에 대한 용역변경이력조회,thtmCntrctAmt,금차계약금액,25,0,97000000,"계약의 금차계약금액(원화,원)"
15,계약현황에 대한 용역변경이력조회,grntymnyRate,보증금률,25,0,10,계약의 보증금율(%)
15,계약현황에 대한 용역변경이력조회,cntrctInfoUrl,계약정보URL,500,0,https://www.g2b.go.kr,계약정보가 등록 되어 있는 사이트URL
15,계약현황에 대한 용역변경이력조회,payDivNm,지급구분명,30,0,직불,계약의 지급구분명
15,계약현황에 대한 용역변경이력조회,reqNo,요청번호,70,0,1216814336,계약의 요청번호
15,계약현황에 대한 용역변경이력조회,ntceNo,공고번호,40,0,20160605882,입찰공고번호(11) + 입찰공고차수(2) (일부 데이터는 입찰공고 차수가 없음)
15,계약현황에 대한 용역변경이력조회,cntrctInsttCd,계약기관코드,7,0,1230121,계약의 계약기관코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
15,계약현황에 대한 용역변경이력조회,cntrctInsttNm,계약기관명,200,0,조달청 서울지방조달청,계약의 주체가 되는 기관의 명
15,계약현황에 대한 용역변경이력조회,cntrctInsttJrsdctnDivNm,계약기관소관구분명,200,0,국가기관,계약의 계약기관소관구분명
15,계약현황에 대한 용역변경이력조회,cntrctInsttChrgDeptNm,계약기관담당부서명,100,0,정보기술용역과,계약기관의 담당 부서명
15,계약현황에 대한 용역변경이력조회,cntrctInsttOfclNm,계약기관담당자명,100,0,김민철,계약기관의 담당자 명
15,계약현황에 대한 용역변경이력조회,cntrctInsttOfclTelNo,계약기관담당자전화번호,25,0,070-4056-8881,계약기관의 담당자 전화번호 핸드폰번호일 경우 '*'처리
15,계약현황에 대한 용역변경이력조회,cntrctInsttOfclFaxNo,계약기관담당자팩스번호,25,0,0505-480-1953,계약기관담당자팩스번호 핸드폰번호일 경우 '*'처리
15,계약현황에 대한 용역변경이력조회,dminsttList,수요기관목록,2000,0..n,[1^ZZ99999^각 수요기관^기타기관^계약팀^이영식^02-2079-4557],"수요기관목록 [순번^수요기관코드^수요기관명^소관구분^담당부서명^담당자성명^담당자전화번호],[순번^수요기관코드^수요기관명^소관구분^담당부서명^담당자성명^담당자전화번호]"
15,계약현황에 대한 용역변경이력조회,corpList,업체목록,4000,0..n,[1^대표^단독^현대자동차 주식회사^이계안^대한민국^100^이원희^이원희^1018109147],"업체목록 [순번^업체구분^공동도급방식구분^업체명^대표자명^국적명^지분율^채권자명^담당자성명^사업자등록번호],[순번^업체구분^공동도급방식구분^업체명^대표자명^국적명^지분율^채권자명^담당자성명^사업자등록번호],"
15,계약현황에 대한 용역변경이력조회,cntrctDtlInfoUrl,계약상세정보URL,500,0,https://www.g2b.go.kr:8067/contract/contDetail.jsp?Union_number=2016070113289,나라장터화면에서 계약상세정보를 확인 할 수 있는 URL
15,계약현황에 대한 용역변경이력조회,crdtrNm,채권자명,200,0,대한민국정부전북지방조달청장,계약의 채권자명
15,계약현황에 대한 용역변경이력조회,baseDtls,근거내역,1000,0,단체수의계약,계약의 근거내역
15,계약현황에 대한 용역변경이력조회,cntrctCnclsMthdNm,계약체결방법명,30,0,일반경쟁,"계약체결의 방법을 구분하는 명 *일반경쟁계약은 계약 대상 물품의 규격 및 시방서와 계약조건 등을 널리 공고하여 일정한 자격을 가진 불특정 다수인의 입찰희망자를 모두 경쟁 입찰하는 계약방법 *제한경쟁계약은 일반·지명경쟁계약제도의 단점을 보완하기 위해 실적제한, 기술보유제한, 특정물품제한, 지역제한 등을 두는 계약방법 *지명경쟁계약은 계약상대자의 신용과 실적 등에 있어 적당하다고 인정하는 특정 다수의 경쟁 참가자를 지명하여 계약 상대방을 결정하는 계약방법 *수의계약은 계약상대자를 결정함에 있어 경쟁방법에 하지 않고 특정인을 선정하여 계약하는 계약방법"
15,계약현황에 대한 용역변경이력조회,rgstDt,등록일시,19,1,2016-10-09 12:00:00,"등록일시 ""YYYY-MM-DD HH:MM:SS"""
15,계약현황에 대한 용역변경이력조회,chgDt,변경일시,19,0,2016-10-09 12:00:00,"변경일시 ""YYYY-MM-DD HH:MM:SS"""
15,계약현황에 대한 용역변경이력조회,dfrcmpnstRt,지체상금율,8,0,15.5,계약의 지체상금율(%)
15,계약현황에 대한 용역변경이력조회,wbgnDate,착수일자,10,0,2016-10-09,계약의 착수일자 ”YYYY-MM-DD”
15,계약현황에 대한 용역변경이력조회,thtmScmpltDate,금차완수일자,10,0,2016-10-09,계약의 금차완수일자 ”YYYY-MM-DD”
15,계약현황에 대한 용역변경이력조회,ttalScmpltDate,총완수일자,10,0,2016-10-09,계약의 총완수일자 ”YYYY-MM-DD”
15,계약현황에 대한 용역변경이력조회,infoBizYn,정보화사업여부,1,0,Y,"정보화사업여부
Y/N"
16,계약현황에 대한 용역삭제이력조회,resultCode,결과코드,2,1,00,결과코드
16,계약현황에 대한 용역삭제이력조회,resultMsg,결과메세지,50,1,정상,결과메세지
16,계약현황에 대한 용역삭제이력조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
16,계약현황에 대한 용역삭제이력조회,pageNo,페이지 번호,4,1,1,페이지 번호
16,계약현황에 대한 용역삭제이력조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
16,계약현황에 대한 용역삭제이력조회,dltDt,삭제일시,19,1,2016-07-15 12:00:00,삭제일시 “YYYY-MM-DD HH:MM:SS”
16,계약현황에 대한 용역삭제이력조회,chgDivNm,변경구분명,20,1,DEL,데이터의 변경구분명 (DEL : 삭제)
16,계약현황에 대한 용역삭제이력조회,untyCntrctNo,통합계약번호,13,1,2016090002306,연계 데이터 입력시 등록되는 계약번호로 계약현황 데이터의 식별자
16,계약현황에 대한 용역삭제이력조회,dcsnCntrctNo,확정계약번호,35,0,00166033106,"(a) 공사, 기술용역, 외자
중앙 : 계약번호(8)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수
(b) 물품 , 일반용역
중앙 : 계약번호(9)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2)

차세대 나라장터 계약번호체계 개편
- 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
* 테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호)
** 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001 "
16,계약현황에 대한 용역삭제이력조회,cntrctRefNo,계약참조번호,35,0,00166033106,"(a) 공사, 기술용역
중앙 : 조달요청번호
자체 : 계약번호(11)+ 계약수정차수(2)
(b) 물품, 일반용역
중앙 : 계약번호(9)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2)
(c) 외자
중앙 : 계약번호(8)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2) 

차세대 나라장터 계약번호체계 개편
- 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
* 테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호)
** 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001 "
16,계약현황에 대한 용역삭제이력조회,rgstDt,등록일시,19,1,2016-10-09 12:00:00,"해당 계약건의 최초 등록일시 ""YYYY-MM-DD HH:MM:SS"""
16,계약현황에 대한 용역삭제이력조회,chgDt,변경일시,19,0,2016-10-09 12:00:00,"해당 계약건의 최종 변경일시 ""YYYY-MM-DD HH:MM:SS"""
17,계약현황에 대한 외자조회,resultCode,결과코드,2,1,00,결과코드
17,계약현황에 대한 외자조회,resultMsg,결과메세지,50,1,정상,결과메세지
17,계약현황에 대한 외자조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
17,계약현황에 대한 외자조회,pageNo,페이지 번호,4,1,1,페이지 번호
17,계약현황에 대한 외자조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
17,계약현황에 대한 외자조회,untyCntrctNo,통합계약번호,13,1,2016080005216,연계 데이터 입력시 등록되는 계약번호로 계약현황 데이터의 식별자
17,계약현황에 대한 외자조회,bsnsDivNm,업무구분명,30,1,외자,"입찰업무를 구분하는 명으로 물품, 일반용역, 기술용역, 공사, 외자로 구분함"
17,계약현황에 대한 외자조회,dcsnCntrctNo,확정계약번호,35,0,0016085700,"(a) 공사, 기술용역, 외자
중앙 : 계약번호(8)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수
(b) 물품 , 일반용역
중앙 : 계약번호(9)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2)

차세대 나라장터 계약번호체계 개편
- 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
* 테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호)
** 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001 "
17,계약현황에 대한 외자조회,cntrctRefNo,계약참조번호,35,0,0016085700,"(a) 공사, 기술용역
중앙 : 조달요청번호
자체 : 계약번호(11)+ 계약수정차수(2)
(b) 물품, 일반용역
중앙 : 계약번호(9)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2)
(c) 외자
중앙 : 계약번호(8)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2) 

차세대 나라장터 계약번호체계 개편
- 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
* 테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호)
** 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001 "
17,계약현황에 대한 외자조회,cntrctNm,계약명,100,0,마네킹,공사명 또는 사업명이라고도 하며 계약내용을 요약한 이름
17,계약현황에 대한 외자조회,cmmnCntrctYn,공동계약여부,1,0,N,공동계약의 경우 공사/제조 기타의 계약에 있어서 필요하다고 인정할 때 계약 상대자를 2인 이상과 체결하는 계약이며 단독계약은 계약상대자를 1인으로 하는 통상적인 계약을 미함.(Y/N)
17,계약현황에 대한 외자조회,lngtrmCtnuDivNm,장기계속구분명,30,0,신규,"계약이행에 수년을 요하는 계약을 장기계속계약이라 하며 해당 계약이 신규계약인지 장기계속계약,  계속비계약, 기타계약 인지를 구분하는 명 "
17,계약현황에 대한 외자조회,cntrctCnclsDate,계약체결일자,10,0,2016-08-03,계약이 성립된 체결일자”YYYY-MM-DD”
17,계약현황에 대한 외자조회,cntrctPrd,계약기간,70,0,2016/08/03 ~ 2018/06/30,계약의 효력이 있는 기간
17,계약현황에 대한 외자조회,baseLawNm,근거법률명,1200,0,국가계약법(),계약의 근거법률명
17,계약현황에 대한 외자조회,totCntrctAmt,총계약금액,25,0,353365,장기계속계약의 경우에만 발생되며 장기계속계약 전체 계약금액(총부기금액) 을 의미함. 통화 단위는 총계약금액통화 항목 참고
17,계약현황에 대한 외자조회,totCntrctAmtCrncy,총계약금액통화,3,0,USD,총계약금액의 통화단위
17,계약현황에 대한 외자조회,thtmCntrctAmt,금차계약금액,25,0,353365,계약의 금차계약금액. 통화 단위는 금차계약금액통화 항목 참고
17,계약현황에 대한 외자조회,thtmCntrctAmtCrncy,금차계약금액통화,3,0,USD,금차계약금액의 통화단위
17,계약현황에 대한 외자조회,grntymnyRate,보증금률,25,0,9.002,계약의 보증금율(%)
17,계약현황에 대한 외자조회,cntrctInfoUrl,계약정보URL,500,0,https://www.g2b.go.kr,계약정보가 등록 되어 있는 사이트URL
17,계약현황에 대한 외자조회,payDivNm,지급구분명,30,0,직불,계약의 지급구분명
17,계약현황에 대한 외자조회,reqNo,요청번호,70,0,16PE0089,계약의 요청번호
17,계약현황에 대한 외자조회,ntceNo,공고번호,40,0,20160607741,입찰공고번호(11) + 입찰공고차수(2) (일부 데이터는 입찰공고 차수가 없음)
17,계약현황에 대한 외자조회,cntrctInsttCd,계약기관코드,7,0,1230000,계약의 계약기관코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
17,계약현황에 대한 외자조회,cntrctInsttNm,계약기관명,200,0,조달청,계약의 주체가 되는 기관의 명
17,계약현황에 대한 외자조회,cntrctInsttJrsdctnDivNm,계약기관소관구분명,200,0,국가기관,계약의 계약기관소관구분명
17,계약현황에 대한 외자조회,cntrctInsttChrgDeptNm,계약기관담당부서명,100,0,외자구매과,계약기관의 담당 부서명
17,계약현황에 대한 외자조회,cntrctInsttOfclNm,계약기관담당자명,100,0,원진희,계약기관의 담당자 명
17,계약현황에 대한 외자조회,cntrctInsttOfclTelNo,계약기관담당자전화번호,25,0,070-4056-7244,"계약기관의 담당자 전화번호 핸드폰번호일 경우 '*'처리"
17,계약현황에 대한 외자조회,cntrctInsttOfclFaxNo,계약기관담당자팩스번호,25,0,0505-480-1209,"계약기관담당자팩스번호 핸드폰번호일 경우 '*'처리"
17,계약현황에 대한 외자조회,dminsttList,수요기관목록,2000,0..n,[1^ZZ99999^각 수요기관^기타기관^계약팀^이영식^02-2079-4557],"수요기관목록 [순번^수요기관코드^수요기관명^소관구분^담당부서명^담당자성명^담당자전화번호],[순번^수요기관코드^수요기관명^소관구분^담당부서명^담당자성명^담당자전화번호]"
17,계약현황에 대한 외자조회,corpList,업체목록,4000,0..n,[1^대표^단독^현대자동차 주식회사^이계안^대한민국^100^이원희^이원희^1018109147],"업체목록 [순번^업체구분^공동도급방식구분^업체명^대표자명^국적명^지분율^채권자명^담당자성명^사업자등록번호],[순번^업체구분^공동도급방식구분^업체명^대표자명^국적명^지분율^채권자명^담당자성명^사업자등록번호],"
17,계약현황에 대한 외자조회,cntrctDtlInfoUrl,계약상세정보URL,500,0,https://www.g2b.go.kr:8067/contract/contDetail.jsp?Union_number=2016090002306,나라장터화면에서 계약상세정보를 확인 할 수 있는 URL
17,계약현황에 대한 외자조회,crdtrNm,채권자명,200,0,대한민국정부전북지방조달청장,계약의 채권자명
17,계약현황에 대한 외자조회,baseDtls,근거내역,1000,0,단체수의계약,계약의 근거내역
17,계약현황에 대한 외자조회,cntrctCnclsMthdNm,계약체결방법명,30,0,일반경쟁,"계약체결의 방법을 구분하는 명 *일반경쟁계약은 계약 대상 물품의 규격 및 시방서와 계약조건 등을 널리 공고하여 일정한 자격을 가진 불특정 다수인의 입찰희망자를 모두 경쟁 입찰하는 계약방법 *제한경쟁계약은 일반•지명경쟁계약제도의 단점을 보완하기 위해 실적제한, 기술보유제한, 특정물품제한, 지역제한 등을 두는 계약방법 *지명경쟁계약은 계약상대자의 신용과 실적 등에 있어 적당하다고 인정하는 특정 다수의 경쟁 참가자를 지명하여 계약 상대방을 결정하는 계약방법 *수의계약은 계약상대자를 결정함에 있어 경쟁방법에 하지 않고 특정인을 선정하여 계약하는 계약방법"
17,계약현황에 대한 외자조회,rgstDt,등록일시,19,1,2016-10-09 12:00:00,"등록일시 ""YYYY-MM-DD HH:MM:SS"""
17,계약현황에 대한 외자조회,chgDt,변경일시,19,0,2016-10-09 12:00:00,"변경일시 ""YYYY-MM-DD HH:MM:SS"""
17,계약현황에 대한 외자조회,cntrctDate,계약일자,10,0,2016-05-02,계약일자
18,계약현황에 대한 외자세부조회,resultCode,결과코드,2,1,00,결과코드
18,계약현황에 대한 외자세부조회,resultMsg,결과메세지,50,1,정상,결과메세지
18,계약현황에 대한 외자세부조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
18,계약현황에 대한 외자세부조회,pageNo,페이지 번호,4,1,1,페이지 번호
18,계약현황에 대한 외자세부조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
18,계약현황에 대한 외자세부조회,cntrctCnclsDate,계약체결일자,10,0,2016-09-01,계약이 성립된 체결일자”YYYY-MM-DD”
18,계약현황에 대한 외자세부조회,untyCntrctNo,통합계약번호,13,1,2016070123185,연계 데이터 입력시 등록되는 계약번호로 계약현황 데이터의 식별자
18,계약현황에 대한 외자세부조회,dcsnCntrctNo,확정계약번호,35,0,2016062689001,"(a) 공사, 기술용역, 외자
중앙 : 계약번호(8)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수
(b) 물품 , 일반용역
중앙 : 계약번호(9)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2)

차세대 나라장터 계약번호체계 개편
- 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
* 테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호)
** 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001
 "
18,계약현황에 대한 외자세부조회,cntrctRefNo,계약참조번호,35,0,2016062689001,"(a) 공사, 기술용역
중앙 : 조달요청번호
자체 : 계약번호(11)+ 계약수정차수(2)
(b) 물품, 일반용역
중앙 : 계약번호(9)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2)
(c) 외자
중앙 : 계약번호(8)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2) 

차세대 나라장터 계약번호체계 개편
- 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
* 테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호)
** 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001 "
18,계약현황에 대한 외자세부조회,adiPrdctClsfcNo,부가물품분류번호,10,0,9031809080,나라장터 화면에서는 HSK코드로 표현됨
18,계약현황에 대한 외자세부조회,prdctClsfcNo,물품분류번호,8,0,30201787,품명에 대한 분류번호로서 8자리로 표시
18,계약현황에 대한 외자세부조회,prdctIdntNo,물품식별번호,8,0,21153011,품목에 대한 고유번호로서 8자리로 표시
18,계약현황에 대한 외자세부조회,prdctClsfcNoNm,품명,200,1,인공어초,물품분류번호 8자리에 대한 한글명
18,계약현황에 대한 외자세부조회,krnPrdctNm,한글품목명 ,200,0,"인공어초, 유원종합건설, 패조류날개형인공어초, 3×3×3m","세부품명, 제조업체명, 제작국/모델명, 특성값 등 기본적인 규격사항 등이 기록된 품목의 명칭"
18,계약현황에 대한 외자세부조회,orgplceCd,원산지코드,3,0,410,계약 물품의 원산지코드
18,계약현황에 대한 외자세부조회,orgplceNm,원산지명,200,0,대한민국,계약 물품의 원산지명
18,계약현황에 대한 외자세부조회,qtyUprcAmt,수량단가금액,25,0,0,계약의 물품수량에 대한 단가금액
18,계약현황에 대한 외자세부조회,prdctQty,물품수량,25,0,1,계약의 물품수량
18,계약현황에 대한 외자세부조회,prdctAmt,물품금액,25,0,128000,계약의 물품금액
18,계약현황에 대한 외자세부조회,prdctAmtCrncy,물품금액통화,3,0,USD,계약의 물품금액통화
18,계약현황에 대한 외자세부조회,dlvryCndtnCd,인도조건코드,3,0,05,계약의 인도조건코드
18,계약현황에 대한 외자세부조회,dlvryCndtnNm,인도조건명,200,0,FCA,계약의 인도조건명
18,계약현황에 대한 외자세부조회,dlvrDaynum,납품일수,4,0,90,계약의 납품일수
18,계약현황에 대한 외자세부조회,dlvrTmlmt,납품기한,8,0,20161012,납품기한으로 과거데이터가 데이터형식이 맞지 않아 날짜포맷처리 불가
18,계약현황에 대한 외자세부조회,rgstDt,등록일시,19,1,2016-10-09 12:00:00,"등록일시 ""YYYY-MM-DD HH:MM:SS"""
18,계약현황에 대한 외자세부조회,chgDt,변경일시,19,0,2016-10-09 12:00:00,"변경일시 ""YYYY-MM-DD HH:MM:SS"""
19,나라장터검색조건에 의한 계약현황 외자조회,resultCode,결과코드,2,1,00,결과코드
19,나라장터검색조건에 의한 계약현황 외자조회,resultMsg,결과메세지,50,1,정상,결과메세지
19,나라장터검색조건에 의한 계약현황 외자조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
19,나라장터검색조건에 의한 계약현황 외자조회,pageNo,페이지 번호,4,1,1,페이지 번호
19,나라장터검색조건에 의한 계약현황 외자조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
19,나라장터검색조건에 의한 계약현황 외자조회,untyCntrctNo,통합계약번호,13,1,2016080005216,연계 데이터 입력시 등록되는 계약번호로 계약현황 데이터의 식별자
19,나라장터검색조건에 의한 계약현황 외자조회,bsnsDivNm,업무구분명,30,1,외자,"입찰업무를 구분하는 명으로 물품, 일반용역, 기술용역, 공사, 외자로 구분함"
19,나라장터검색조건에 의한 계약현황 외자조회,dcsnCntrctNo,확정계약번호,35,0,0016085700,"(a) 공사, 기술용역, 외자
중앙 : 계약번호(8)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수
(b) 물품 , 일반용역
중앙 : 계약번호(9)+ 계약수정차수(2)
자체 : 계약번호(11)+ 계약수정차수(2)

차세대 나라장터 계약번호체계 개편
- 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
* 테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호)
** 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001 "
