오퍼레이션 번호,오퍼레이션명(국문),항목명(영문),항목명(국문),항목크기,항목구분,샘플데이터,항목설명
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,dminsttNm,수요기관명,200,0,전라북도 고창군,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
20,나라장터 검색조건에 의한 개찰결과 물품 목록 조회,opengRsltNtcCntnts,개찰결과공지내용,4000,0,본 건은 최종낙찰자가 없습니다. 사유 : 적격자없음,"입찰공고번호, 입찰공고차수, 입찰분류번호, 재입찰번호에 해당하는 공지사항 내용"
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,resultCode,결과코드,2,1,00,결과코드
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,bidNtceNo,입찰공고번호,11,1,20160329825,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,bidClsfcNo,입찰분류번호,5,1,0,동일한 입찰공고번호에 대한 집행일련번호
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,bidNtceNm,입찰공고명,100,1,울산본항 유지준설공사,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,opengDt,개찰일시,19,1,2016-05-03 11:00:00,조달업체가 제출한 입찰서를 개찰하는 일시 (개찰예정일시)  “YYYY-MM-DD HH:MM:SS”
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,prtcptCnum,참가업체수,6,0,20,참가업체수
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,opengCorpInfo,개찰업체정보,500,1,해동건설 주식회사^5058141413^최태환^8446027000^86.027,"개찰업체정보
다수 낙찰자의 경우 ”낙찰예정자 다수”와 개찰순위 1위의 투찰금액과 투찰율
을 보여줌 
단일 낙찰자 의 경우 업체명과 사업자번호, 대표자명, 투찰금액, 투찰율을 보여줌
단, 협상에 의한 계약일 경우는 투찰금액,투찰율 안나옴"
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,progrsDivCdNm,진행구분코드명,4,1,개찰완료,"진행구분이 
유찰, 개찰완료, 재입찰로 구분 됨"
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,inptDt,입력일시,19,0,2016-05-03 13:20:39,입력일시 “YYYY-MM-DD HH:MM:SS”
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,rsrvtnPrceFileExistnceYn,예비가격파일존재여부,1,1,Y,예비가격파일존재여부(Y/N)
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,ntceInsttCd,공고기관코드,7,1,1230130,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,ntceInsttNm,공고기관명,200,0,조달청 부산지방조달청,수요기관의 의뢰를 받아 공고하는 기관의 명
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,dminsttCd,수요기관코드,7,0,B551938,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,dminsttNm,수요기관명,200,0,울산항만공사,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
21,나라장터 검색조건에 의한 개찰결과 공사 목록 조회,opengRsltNtcCntnts,개찰결과공지내용,4000,0,본 건은 최종낙찰자가 없습니다. 사유 : 적격자없음,"입찰공고번호, 입찰공고차수, 입찰분류번호, 재입찰번호에 해당하는 공지사항 내용"
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,resultCode,결과코드,2,1,00,결과코드
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,bidNtceNo,입찰공고번호,11,1,20160329825,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,bidClsfcNo,입찰분류번호,5,1,0,동일한 입찰공고번호에 대한 집행일련번호
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,bidNtceNm,입찰공고명,100,1,울산본항 유지준설공사,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,opengDt,개찰일시,19,1,2016-05-03 11:00:00,조달업체가 제출한 입찰서를 개찰하는 일시 (개찰예정일시)  “YYYY-MM-DD HH:MM:SS”
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,prtcptCnum,참가업체수,6,0,20,참가업체수
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,opengCorpInfo,개찰업체정보,500,1,해동건설 주식회사^5058141413^최태환^8446027000^86.027,"개찰업체정보
다수 낙찰자의 경우 ”낙찰예정자 다수”와 개찰순위 1위의 투찰금액과 투찰율
을 보여줌 
단일 낙찰자 의 경우 업체명과 사업자번호, 대표자명, 투찰금액, 투찰율을 보여줌
단, 협상에 의한 계약일 경우는 투찰금액,투찰율 안나옴"
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,progrsDivCdNm,진행구분코드명,4,1,개찰완료,"진행구분이 
유찰, 개찰완료, 재입찰로 구분 됨"
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,inptDt,입력일시,19,0,2016-05-03 13:20:39,입력일시 “YYYY-MM-DD HH:MM:SS”
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,rsrvtnPrceFileExistnceYn,예비가격파일존재여부,1,1,Y,예비가격파일존재여부(Y/N)
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,ntceInsttCd,공고기관코드,7,1,1230130,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,ntceInsttNm,공고기관명,200,0,조달청 부산지방조달청,수요기관의 의뢰를 받아 공고하는 기관의 명
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,dminsttCd,수요기관코드,7,0,B551938,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,dminsttNm,수요기관명,200,0,울산항만공사,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
22,나라장터 검색조건에 의한 개찰결과 용역 목록 조회,opengRsltNtcCntnts,개찰결과공지내용,4000,0,본 건은 최종낙찰자가 없습니다. 사유 : 적격자없음,"입찰공고번호, 입찰공고차수, 입찰분류번호, 재입찰번호에 해당하는 공지사항 내용"
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,resultCode,결과코드,2,1,00,결과코드
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,bidNtceNo,입찰공고번호,11,1,20160329825,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,bidClsfcNo,입찰분류번호,5,1,0,동일한 입찰공고번호에 대한 집행일련번호
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,bidNtceNm,입찰공고명,100,1,울산본항 유지준설공사,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,opengDt,개찰일시,19,1,2016-05-03 11:00:00,"조달업체가 제출한 입찰서를 개찰하는 일시
(개찰 예정 일시)  “YYYY-MM-DD HH:MM:SS”"
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,prtcptCnum,참가업체수,6,0,20,참가업체수
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,opengCorpInfo,개찰업체정보,500,1,해동건설 주식회사^5058141413^최태환^8446027000^86.027,"개찰업체정보
다수 낙찰자의 경우 ”낙찰예정자 다수”와 개찰순위 1위의 투찰금액과 투찰율
을 보여줌 
단일 낙찰자 의 경우 업체명과 사업자번호, 대표자명, 투찰금액, 투찰율을 보여줌
단, 협상에 의한 계약일 경우는 투찰금액,투찰율 안나옴"
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,progrsDivCdNm,진행구분코드명,4,1,개찰완료,"진행구분이 
유찰, 개찰완료, 재입찰로 구분 됨"
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,inptDt,입력일시,19,0,2016-05-03 13:20:39,입력일시 “YYYY-MM-DD HH:MM:SS”
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,rsrvtnPrceFileExistnceYn,예비가격파일존재여부,1,1,Y,예비가격파일존재여부(Y/N)
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,ntceInsttCd,공고기관코드,7,1,1230130,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,ntceInsttNm,공고기관명,200,0,조달청 부산지방조달청,수요기관의 의뢰를 받아 공고하는 기관의 명
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,dminsttCd,수요기관코드,7,0,B551938,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,dminsttNm,수요기관명,200,0,울산항만공사,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
23,나라장터 검색조건에 의한 개찰결과 외자 목록 조회,opengRsltNtcCntnts,개찰결과공지내용,4000,0,본 건은 최종낙찰자가 없습니다. 사유 : 적격자없음,"입찰공고번호, 입찰공고차수, 입찰분류번호, 재입찰번호에 해당하는 공지사항 내용"
